baitID	preyID	N
71638	71236	2
71638	71237	2
71638	71238	2
71638	71239	2
71638	71240	3
71638	71241	2
71638	71242	2
71638	71243	2
71638	71244	3
71638	71245	1
71638	71246	3
71638	71250	1
71638	71251	1
71638	71252	1
71638	71253	2
71638	71254	3
71638	71255	1
71638	71256	2
71638	71257	2
71638	71258	2
71638	71259	1
71638	71260	3
71638	71261	2
71638	71262	1
71638	71263	1
71638	71264	1
71638	71267	1
71638	71268	3
71638	71269	2
71638	71272	2
71638	71273	2
71638	71274	1
71638	71275	2
71638	71276	1
71638	71278	2
71638	71279	2
71638	71280	2
71638	71282	2
71638	71283	3
71638	71284	2
71638	71285	1
71638	71286	2
71638	71287	1
71638	71288	2
71638	71289	2
71638	71291	1
71638	71292	1
71638	71293	1
71638	71294	1
71638	71296	1
71638	71297	2
71638	71298	1
71638	71299	1
71638	71300	2
71638	71302	1
71638	71303	1
71638	71305	1
71638	71306	1
71638	71307	4
71638	71308	1
71638	71309	1
71638	71310	3
71638	71313	1
71638	71314	1
71638	71315	1
71638	71316	2
71638	71317	1
71638	71318	1
71638	71319	1
71638	71320	1
71638	71321	3
71638	71322	1
71638	71323	2
71638	71324	2
71638	71326	2
71638	71327	2
71638	71328	2
71638	71329	3
71638	71331	1
71638	71332	4
71638	71333	2
71638	71334	3
71638	71335	2
71638	71336	4
71638	71337	3
71638	71338	2
71638	71339	3
71638	71341	3
71638	71344	1
71638	71345	1
71638	71346	1
71638	71347	2
71638	71349	2
71638	71350	1
71638	71351	3
71638	71354	2
71638	71355	1
71638	71356	4
71638	71357	3
71638	71358	2
71638	71359	2
71638	71360	2
71638	71362	1
71638	71363	3
71638	71364	1
71638	71365	3
71638	71366	1
71638	71367	2
71638	71368	1
71638	71369	1
71638	71370	3
71638	71372	1
71638	71373	1
71638	71374	1
71638	71375	2
71638	71376	2
71638	71377	1
71638	71378	1
71638	71379	3
71638	71380	3
71638	71381	1
71638	71382	3
71638	71383	3
71638	71384	1
71638	71385	3
71638	71386	1
71638	71387	4
71638	71388	3
71638	71389	2
71638	71390	2
71638	71391	3
71638	71392	2
71638	71393	2
71638	71395	3
71638	71396	7
71638	71397	1
71638	71398	2
71638	71399	2
71638	71400	6
71638	71401	3
71638	71402	4
71638	71403	7
71638	71404	2
71638	71405	5
71638	71406	3
71638	71407	1
71638	71408	4
71638	71409	5
71638	71410	6
71638	71411	3
71638	71412	3
71638	71413	1
71638	71414	4
71638	71415	1
71638	71416	4
71638	71417	2
71638	71418	6
71638	71419	2
71638	71420	2
71638	71421	5
71638	71422	3
71638	71424	4
71638	71425	4
71638	71426	6
71638	71427	3
71638	71428	3
71638	71429	5
71638	71431	5
71638	71433	2
71638	71434	4
71638	71435	4
71638	71436	4
71638	71437	3
71638	71438	4
71638	71439	7
71638	71440	8
71638	71441	5
71638	71442	3
71638	71443	5
71638	71444	3
71638	71445	7
71638	71446	6
71638	71448	5
71638	71450	7
71638	71451	3
71638	71452	5
71638	71453	5
71638	71454	3
71638	71455	6
71638	71456	6
71638	71457	6
71638	71458	4
71638	71459	5
71638	71460	6
71638	71461	2
71638	71462	6
71638	71463	7
71638	71464	4
71638	71465	9
71638	71466	8
71638	71467	6
71638	71468	5
71638	71469	5
71638	71470	10
71638	71471	8
71638	71472	9
71638	71473	7
71638	71474	6
71638	71475	6
71638	71476	6
71638	71477	8
71638	71478	9
71638	71479	7
71638	71480	8
71638	71481	11
71638	71482	10
71638	71483	5
71638	71484	10
71638	71485	7
71638	71486	7
71638	71487	14
71638	71490	10
71638	71491	10
71638	71492	8
71638	71493	10
71638	71494	12
71638	71495	11
71638	71496	8
71638	71497	11
71638	71498	12
71638	71499	17
71638	71500	16
71638	71501	13
71638	71502	13
71638	71503	21
71638	71504	13
71638	71506	16
71638	71507	12
71638	71508	19
71638	71509	13
71638	71510	22
71638	71511	23
71638	71512	29
71638	71513	17
71638	71514	14
71638	71515	30
71638	71516	24
71638	71517	25
71638	71518	22
71638	71519	23
71638	71520	43
71638	71521	40
71638	71522	19
71638	71523	49
71638	71524	29
71638	71525	39
71638	71526	21
71638	71527	56
71638	71528	68
71638	71529	37
71638	71530	75
71638	71531	65
71638	71532	29
71638	71533	16
71638	71534	35
71638	71535	24
71638	71536	26
71638	71537	23
71638	71538	24
71638	71539	19
71638	71541	26
71638	71542	31
71638	71543	24
71638	71544	31
71638	71545	40
71638	71547	37
71638	71548	18
71638	71549	30
71638	71550	26
71638	71551	25
71638	71552	27
71638	71553	17
71638	71554	12
71638	71555	12
71638	71556	19
71638	71557	19
71638	71558	20
71638	71559	16
71638	71560	29
71638	71561	19
71638	71562	18
71638	71563	13
71638	71564	16
71638	71565	11
71638	71566	13
71638	71567	16
71638	71568	19
71638	71569	19
71638	71570	3
71638	71571	16
71638	71572	10
71638	71573	18
71638	71574	15
71638	71575	27
71638	71576	21
71638	71577	20
71638	71578	15
71638	71579	19
71638	71580	13
71638	71581	18
71638	71582	18
71638	71583	6
71638	71584	12
71638	71585	12
71638	71586	18
71638	71587	28
71638	71588	18
71638	71589	9
71638	71590	1
71638	71591	11
71638	71592	14
71638	71593	13
71638	71594	21
71638	71595	13
71638	71596	15
71638	71597	46
71638	71598	23
71638	71599	39
71638	71600	29
71638	71601	26
71638	71602	34
71638	71603	34
71638	71604	39
71638	71605	44
71638	71606	51
71638	71607	21
71638	71608	37
71638	71610	27
71638	71611	15
71638	71612	29
71638	71613	41
71638	71614	45
71638	71615	44
71638	71616	43
71638	71617	42
71638	71618	53
71638	71619	56
71638	71620	63
71638	71621	58
71638	71623	77
71638	71624	76
71638	71626	62
71638	71628	59
71638	71629	67
71638	71630	78
71638	71631	69
71638	71632	71
71638	71633	95
71638	71634	209
71638	71635	242
71638	71636	233
71638	71640	301
71638	71642	168
71638	71643	64
71638	71644	40
71638	71645	64
71638	71646	53
71638	71647	49
71638	71648	20
71638	71649	32
71638	71650	32
71638	71651	20
71638	71652	29
71638	71653	14
71638	71654	4
71638	71655	14
71638	71656	17
71638	71657	16
71638	71658	15
71638	71659	13
71638	71660	10
71638	71661	6
71638	71662	13
71638	71663	13
71638	71664	12
71638	71665	8
71638	71666	4
71638	71669	12
71638	71670	7
71638	71671	6
71638	71672	3
71638	71673	1
71638	71674	7
71638	71675	5
71638	71676	7
71638	71677	10
71638	71678	10
71638	71679	5
71638	71680	9
71638	71681	10
71638	71682	10
71638	71683	8
71638	71684	3
71638	71685	6
71638	71686	6
71638	71687	4
71638	71688	6
71638	71689	6
71638	71691	2
71638	71693	4
71638	71694	8
71638	71695	5
71638	71696	3
71638	71697	5
71638	71698	3
71638	71700	4
71638	71701	2
71638	71702	5
71638	71703	4
71638	71704	4
71638	71705	2
71638	71706	4
71638	71707	6
71638	71708	4
71638	71709	4
71638	71710	2
71638	71711	6
71638	71712	1
71638	71713	5
71638	71714	3
71638	71715	2
71638	71716	3
71638	71717	2
71638	71718	2
71638	71719	2
71638	71720	1
71638	71721	1
71638	71723	4
71638	71724	4
71638	71725	2
71638	71726	2
71638	71727	1
71638	71728	2
71638	71729	3
71638	71730	1
71638	71731	2
71638	71732	2
71638	71733	4
71638	71734	1
71638	71735	3
71638	71736	1
71638	71737	1
71638	71738	2
71638	71739	3
71638	71740	2
71638	71741	4
71638	71742	1
71638	71743	1
71638	71744	2
71638	71745	1
71638	71746	3
71638	71747	2
71638	71748	1
71638	71749	1
71638	71750	2
71638	71751	1
71638	71752	3
71638	71753	1
71638	71754	2
71638	71755	1
71638	71756	1
71638	71757	1
71638	71759	2
71638	71760	2
71638	71761	4
71638	71762	3
71638	71763	1
71638	71764	1
71638	71765	2
71638	71766	1
71638	71767	2
71638	71768	1
71638	71769	3
71638	71770	2
71638	71771	2
71638	71772	2
71638	71773	2
71638	71774	2
71638	71775	1
71638	71776	3
71638	71778	1
71638	71779	1
71638	71782	1
71638	71783	2
71638	71784	3
71638	71785	2
71638	71786	1
71638	71788	4
71638	71789	3
71638	71790	1
71638	71791	2
71638	71792	2
71638	71793	1
71638	71795	1
71638	71797	1
71638	71800	1
71638	71801	2
71638	71802	1
71638	71803	2
71638	71804	3
71638	71805	1
71638	71806	1
71638	71807	1
71638	71808	3
71638	71809	1
71638	71811	2
71638	71812	2
71638	71813	1
71638	71814	1
71638	71815	1
71638	71818	1
71638	71819	1
71638	71820	3
71638	71821	1
71638	71822	2
71638	71823	1
71638	71825	1
71638	71826	2
71638	71828	2
71638	71829	1
71638	71830	1
71638	71831	1
71638	71832	1
71638	71833	1
71638	71834	1
71638	71835	2
71638	71836	1
71638	71837	1
71638	71839	1
71638	71840	1
71638	71841	1
71638	71842	1
71638	71843	2
71638	71845	1
71638	71847	1
71638	71848	1
71638	71849	1
71638	71850	2
71638	71851	1
71638	71852	1
71638	71853	1
71638	71854	1
71638	71855	1
71638	71856	2
71638	71857	1
71638	71858	1
71638	71859	2
71638	71860	1
71638	71861	1
71638	71862	1
71638	71864	1
71638	71865	1
71638	71867	2
71638	71868	2
71638	71869	1
71638	71870	1
71638	71871	1
71638	71872	1
71638	71874	1
71638	71875	1
71638	71876	1
71638	71878	1
71638	71879	2
71638	71880	1
71638	71881	1
71638	71882	1
71638	71883	2
71638	71884	1
71638	71885	2
71638	71886	1
71638	71887	1
71638	71888	1
71638	71890	1
71638	71892	1
71638	71893	1
71638	71895	2
71638	71896	1
71638	71897	1
71638	71898	1
71638	71899	1
71638	71900	1
71638	71901	1
71638	71902	2
71638	71903	1
71638	71904	1
71638	71905	2
71638	71906	1
71638	71912	2
71638	71914	1
71638	71920	2
71638	71926	1
71638	71929	1
71638	71931	1
71638	71935	1
71638	71936	1
71638	71938	1
71638	71939	1
71638	71940	1
71638	71941	1
71638	71943	1
71638	71944	1
71638	71950	2
71638	71952	1
71638	71953	2
71638	71954	1
71638	71955	1
71638	71957	1
71638	71958	3
71638	71959	1
71638	71960	1
71638	71961	1
71638	71962	1
71638	71963	1
71638	71964	1
71638	71965	1
71638	71967	1
71638	71969	1
71638	71970	2
71638	71971	1
71638	71972	1
71638	71975	1
71638	71980	2
71638	71982	2
71638	71983	1
71638	71985	1
71638	71987	1
71638	71988	1
71638	71989	1
71638	71990	1
71638	71991	1
71638	71993	1
71638	71994	1
71638	71995	1
71638	71996	1
71638	71997	1
71638	71998	2
71638	71999	2
71638	72000	1
71638	72001	1
71638	72002	1
71638	72003	1
71638	72004	1
71638	72006	2
71638	72007	1
71638	72008	1
71638	72010	1
71638	72011	2
71638	72013	2
71638	72015	1
71638	72016	1
71638	72017	1
71638	72019	1
71638	72020	1
71638	72021	1
71638	72022	1
71638	72023	2
71638	72024	1
71638	72025	1
71638	72026	1
71638	72027	1
71638	72028	1
71638	72030	1
71638	72031	1
71638	72032	1
71638	72033	1
71638	72035	1
71638	72037	1
71638	72038	2
71638	72039	1
71638	72040	2
71638	72041	1
71638	72042	1
71638	72044	1
71638	72045	1
71638	72046	1
71638	72048	1
71638	72050	1
71638	72054	1
71638	72055	2
71638	72056	1
71638	72057	1
71638	72058	1
71638	72062	1
71638	72063	1
71638	72065	1
71638	72066	1
71638	72067	1
71638	72068	1
71638	72069	1
71638	72070	1
71638	72071	1
71638	72073	1
71638	72074	1
71638	72077	1
71638	72079	1
71638	72080	1
71638	72081	1
71638	72082	1
71638	72085	1
71638	72086	1
71638	72088	1
71638	72089	1
71638	72091	1
71638	72092	1
71638	72093	2
71638	72094	1
71638	72095	1
71638	72097	1
71638	72099	1
71638	72101	1
71638	72102	1
71638	72104	1
71638	72105	1
71638	72107	1
71638	72108	1
71638	72109	2
71638	72111	1
71638	72113	1
71638	72114	1
71638	72118	1
71638	72119	1
71638	72122	1
71638	72123	1
71638	72125	1
71638	72127	1
71638	72133	1
71638	72136	1
71638	72138	1
71638	72139	1
71638	72140	1
71638	72141	1
71638	72142	1
71638	72145	2
71638	72147	1
71638	72148	2
71638	72150	1
71638	72153	1
71638	72155	1
71638	72156	1
71638	72158	1
71638	72162	1
71638	72163	2
71638	72164	1
71638	72165	1
71638	72168	1
71638	72171	1
71638	72172	1
71638	72174	1
71638	72175	1
71638	72176	1
71638	72177	1
71638	72178	1
71638	72179	1
71638	72180	1
71638	72181	1
71638	72182	1
71638	72183	1
71638	72185	1
71638	72188	1
71638	72189	1
71638	72190	1
71638	72192	1
71638	72193	1
71638	72194	1
71638	72195	1
71638	72196	1
71638	72198	1
71638	72199	1
71638	72200	1
71638	72201	2
71638	72204	1
71638	72206	3
71638	72207	1
71638	72208	1
71638	72209	1
71638	72210	1
71638	72212	1
71638	72213	1
71638	72214	1
71638	72217	1
71638	72218	1
71638	72219	1
71638	72220	1
71638	72222	1
71638	72223	1
71638	72224	1
71638	72228	1
71638	72229	1
71638	72231	1
71638	72232	1
71638	72233	1
71638	72234	1
71638	72235	2
71638	72237	2
71638	72238	1
71638	72239	2
71638	72243	1
71638	72245	2
71638	72246	1
71638	72247	1
71638	72249	1
71638	72250	1
71638	72252	1
71638	72255	1
71638	72256	2
71638	72259	1
71638	72260	1
71638	72262	1
71638	72263	1
71638	72265	1
71638	72267	1
71638	72269	2
71638	72270	1
71638	72272	1
71638	72273	1
71638	72277	1
71638	72281	1
71638	72282	1
71638	72283	1
71638	72284	1
71638	72286	1
71638	72288	1
71638	72289	1
71638	72291	1
71638	72293	1
71638	72294	1
71638	72300	1
71638	72301	1
71638	72302	1
71638	72303	1
71638	72304	1
71638	72305	1
71638	72309	1
71638	72311	2
71638	72312	1
71638	72313	1
71638	72317	1
71638	72318	2
71638	72323	1
71638	72324	1
71638	72325	1
71638	72327	1
71638	72328	1
71638	72329	1
71638	72330	1
71638	72337	1
71638	72338	1
71638	72339	1
71638	72340	1
71638	72341	1
71638	72342	1
71638	72344	1
71638	72346	1
71638	72348	1
71638	72349	1
71638	72350	1
71638	72351	2
71638	72352	1
71638	72353	2
71638	72354	1
71638	72358	1
71638	72360	1
71638	72362	1
71638	72366	1
71638	72367	1
71638	72368	1
71638	72372	1
71638	72375	1
71638	72376	1
71638	72377	1
71638	72378	3
71638	72379	2
71638	72381	1
71638	72382	1
71638	72384	1
71638	72386	1
71638	72388	1
71638	72389	1
71638	72391	1
71638	72392	1
71638	72393	1
71638	72394	1
71638	72395	1
71638	72396	1
71638	72397	1
71638	72398	1
71638	72400	1
71638	72402	1
71638	72404	1
71638	72405	1
71638	72408	1
71638	72410	1
71638	72414	1
71638	72415	1
71638	72416	1
71638	72417	1
71638	72418	1
71638	72419	1
71638	72420	1
71638	72422	1
71638	72424	1
71638	72426	1
71638	72430	1
71638	72431	2
71638	72432	1
71638	72433	1
71638	72434	1
71638	72436	1
71638	72437	2
71638	72438	1
71638	72439	1
71638	72440	1
71638	72444	1
71638	72445	1
71638	72447	1
71638	72448	1
71638	72453	1
71638	72455	1
71638	72457	1
71638	72461	1
71638	72464	1
71638	72468	1
71638	72470	1
71638	72471	1
71638	72475	1
71638	72480	1
71638	72482	2
71638	72483	1
71638	72484	1
71638	72486	1
71638	72489	1
71638	72491	1
71638	72492	1
71638	72493	2
71638	72494	1
71638	72495	1
71638	72496	1
71638	72498	1
71638	72499	1
71638	72500	1
71638	72501	1
71638	72503	1
71638	72504	1
71638	72505	1
71638	72507	1
71638	72508	1
71638	72509	1
71638	72512	1
71638	72514	1
71638	72515	1
71638	72518	1
71638	72519	1
71638	72521	2
71638	72522	1
71638	72523	1
71638	72524	1
71638	72527	2
71638	72529	3
71638	72533	1
71638	72534	1
71638	72537	1
71638	72540	1
71638	72541	1
71638	72543	1
71638	72545	1
71638	72548	1
71638	72550	1
71638	72552	1
71638	72553	1
71638	72554	1
71638	72555	2
71638	72556	1
71638	72557	2
71638	72559	1
71638	72560	1
71638	72561	1
71638	72562	1
71638	72563	1
71638	72564	1
71638	72565	1
71638	72566	1
71638	72567	1
71638	72568	3
71638	72569	1
71638	72572	1
71638	72575	1
71638	72577	1
71638	72581	1
71638	72583	2
71638	72584	1
71638	72585	1
71638	72586	1
71638	72588	1
71638	72589	1
71638	72590	1
71638	72592	1
71638	72595	1
71638	72596	1
71638	72597	1
71638	72598	1
71638	72599	1
71638	72600	1
71638	72601	1
71638	72605	2
71638	72606	1
71638	72613	1
71638	72617	1
71638	72618	1
71638	72619	1
71638	72622	1
71638	72623	1
71638	72625	1
71638	72628	1
71638	72629	1
71638	72631	1
71638	72632	1
71638	72633	1
71638	72634	1
71638	72636	1
71638	72638	1
71638	72640	1
71638	72641	1
71638	72642	1
71638	72644	1
71638	72645	1
71638	72646	1
71638	72647	1
71638	72648	1
71638	72649	2
71638	72651	1
71638	72652	1
71638	72653	1
71638	72655	1
71638	72656	1
71638	72657	1
71638	72658	1
71638	72661	1
71638	72662	1
71638	72663	1
71638	72664	1
71638	72665	1
71638	72666	1
71638	72668	1
71638	72669	1
71638	72670	1
71638	72671	1
71638	72672	2
71638	72673	1
71638	72675	2
71638	72676	1
71638	72677	2
71638	72678	1
71638	72679	1
71638	72680	2
71638	72682	2
71638	72683	1
71638	72684	1
71638	72685	1
71638	72687	1
71638	72688	1
71638	72690	1
71638	72695	1
71638	72697	1
71638	72698	1
71638	72699	1
71638	72700	1
71638	72701	1
71638	72703	1
71638	72706	1
71638	72707	1
71638	72708	1
71638	72709	1
71638	72711	1
71638	72712	1
71638	72714	1
71638	72715	1
71638	72717	1
71638	72718	1
71638	72723	1
71638	72725	1
71638	72726	1
71638	72728	1
71638	72729	1
71638	72733	1
71638	72734	1
71638	72735	1
71638	72739	2
71638	72740	1
71638	72743	1
71638	72744	2
71638	72745	1
71638	72746	1
71638	72747	1
71638	72748	1
71638	72749	1
71638	72754	1
71638	72756	1
71638	72757	1
71638	72758	1
71638	72759	1
71638	72760	1
71638	72762	1
71638	72763	1
71638	72765	1
71638	72766	1
71638	72768	1
71638	72770	1
71638	72771	1
71638	72772	1
71638	72773	1
71638	72775	1
71638	72777	1
71638	72779	1
71638	72780	1
71638	72782	1
71638	72783	1
71638	72785	1
71638	72786	1
71638	72788	1
71638	72789	1
71638	72790	1
71638	72792	1
71638	72793	1
71638	72797	1
71638	72799	1
71638	72800	1
71638	72801	1
71638	72802	1
71638	72803	1
71638	72805	1
71638	72806	1
71638	72807	1
71638	72808	1
71638	72809	1
71638	72810	1
71638	72811	1
71638	72812	1
71638	72814	1
71638	72815	1
71638	72816	1
71638	72818	1
71638	72819	1
71638	72825	1
71638	72826	1
71638	72829	1
71638	72830	2
71638	72831	1
71638	72832	1
71638	72833	1
71638	72834	1
71638	72835	1
71638	72839	1
71638	72840	1
71638	72841	1
71638	72847	1
71638	72848	1
71638	72849	1
71638	72851	1
71638	72852	1
71638	72853	1
71638	72855	1
71638	72857	1
71638	72859	1
71638	72860	1
71638	72861	1
71638	72862	1
71638	72863	1
71638	72864	1
71638	72865	1
71638	72866	1
71638	72867	1
71638	72869	1
71638	72871	1
71638	72872	1
71638	72873	1
71638	72875	1
71638	72880	1
71638	72884	1
71638	72886	1
71638	72889	1
71638	72890	2
71638	72891	2
71638	72894	1
71638	72895	1
71638	72896	1
71638	72897	1
71638	72898	1
71638	72899	1
71638	72901	1
71638	72904	1
71638	72905	1
71638	72906	1
71638	72909	1
71638	72912	2
71638	72915	1
71638	72916	1
71638	72917	1
71638	72918	1
71638	72921	1
71638	72922	1
71638	72923	1
71638	72924	1
71638	72925	2
71638	72927	1
71638	72928	1
71638	72929	2
71638	72932	2
71638	72934	1
71638	72935	1
71638	72937	1
71638	72938	1
71638	72939	1
71638	72940	1
71638	72942	1
71638	72943	1
71638	72944	2
71638	72945	1
71638	72946	1
71638	72947	1
71638	72949	1
71638	72951	1
71638	72952	1
71638	72953	1
71638	72954	1
71638	72956	1
71638	72957	1
71638	72958	1
71638	72959	1
71638	72960	1
71638	72961	1
71638	72964	1
71638	72970	1
71638	72971	1
71638	72973	1
71638	72976	1
71638	72977	1
71638	72979	1
71638	72980	1
71638	72981	1
71638	72987	1
71638	72988	1
71638	72995	2
71638	72996	1
71638	72997	2
71638	72999	1
71638	73000	1
71638	73004	1
71638	73005	1
71638	73006	1
71638	73007	1
71638	73011	1
71638	73012	1
71638	73014	1
71638	73015	1
71638	73016	1
71638	73018	1
71638	73019	2
71638	73020	1
71638	73021	1
71638	73022	1
71638	73023	1
71638	73025	1
71638	73027	1
71638	73029	2
71638	73031	1
71638	73034	1
71638	73037	1
71638	73038	1
71638	73039	1
71638	73040	1
71638	73043	1
71638	73044	1
71638	73045	1
71638	73050	1
71638	73054	1
71638	73057	1
71638	73060	1
71638	73062	2
71638	73064	1
71638	73067	1
71638	73068	1
71638	73069	1
71638	73074	1
71638	73075	1
71638	102699	1
71638	103675	1
71638	104120	1
71638	104783	1
71638	105606	1
71638	106136	1
71638	106410	1
71638	107323	1
71638	107424	1
71638	108129	1
71638	108283	1
71638	108838	1
71638	110494	1
71638	110835	1
71638	112606	1
71638	113293	1
71638	115063	1
71638	116946	1
71638	118614	1
71638	119564	1
71638	119599	1
71638	119629	1
71638	120702	1
71638	122354	1
71638	122431	1
71638	123422	1
71638	123908	1
71638	125400	1
71638	125621	1
71638	125695	1
71638	126702	1
71638	127924	1
71638	130747	1
71638	131160	1
71638	132120	1
71638	132542	1
71638	132804	1
71638	133708	1
71638	134082	1
71638	134339	1
71638	136121	1
71638	137360	1
71638	137392	1
71638	138001	1
71638	139484	1
71638	140280	1
71638	140302	1
71638	140455	1
71638	140904	1
71638	141261	1
71638	143000	1
71638	143024	1
71638	144243	1
71638	144644	1
71638	145469	1
71638	145511	1
71638	145996	1
71638	146083	1
71638	146102	1
71638	146263	1
71638	146994	1
71638	148247	1
71638	148446	1
71638	148941	1
71638	149170	1
71638	149365	1
71638	149420	1
71638	149992	1
71638	150297	1
71638	150430	1
71638	151100	1
71638	151109	1
71638	151265	1
71638	151508	1
71638	153628	1
71638	154976	1
71638	155775	1
71638	158585	1
71638	159739	1
71638	160082	1
71638	161206	1
71638	162069	1
71638	162335	1
71638	162896	1
71638	164744	1
71638	165201	1
71638	166597	1
71638	166626	1
71638	168821	1
71638	169273	1
71638	173908	1
71638	174145	1
71638	174224	1
71638	175284	1
71638	175623	1
71638	176790	1
71638	181846	1
71638	182286	1
71638	182684	1
71638	183953	1
71638	184450	1
71638	186045	1
71638	186257	1
71638	187549	1
71638	187840	1
71638	189134	1
71638	189191	1
71638	189223	1
71638	189382	1
71638	189703	1
71638	190231	1
71638	191479	1
71638	191557	1
71638	193514	1
71638	197153	1
71638	197286	1
71638	197291	1
71638	198227	1
71638	199630	1
71638	201214	1
71638	201904	1
71638	202110	1
71638	202240	1
71638	203511	1
71638	203723	1
71638	204253	1
71638	204274	1
71638	204622	1
71638	204876	1
71638	205298	1
71638	205318	1
71638	206249	1
71638	206289	1
71638	206349	1
71638	206501	1
71638	207537	1
71638	207919	1
71638	208168	1
71638	208356	1
